close,volume,close_log,nvi,pvi,ma_5,ma_10,ma_20,ma_60,rsi,vpt,obv,std_5,std_10,std_20,std_60,mfi,ema_5,ema_10,ema_20,ema_60,fi,ubb,mbb,lbb
246000.0,18111.46600413279,12.4130868149145,1.1186675040726286,246000.0,247600.0,258800.0,250625.0,266425.0,54.3010752688172,-193957.29096040648,9424486.721041808,247600.0,258800.0,250625.0,266425.0,56.3268673697196,247901.77333524032,251417.24859983425,251377.60706478832,272390.3024229348,144891728.03306234,278731.7045757032,250625.0,222518.2954242968
245500.0,24741.16955436808,12.411052226216713,1.1186675040726286,245500.0,244100.0,256200.0,250350.0,265258.3333333333,54.891304347826086,-194007.57789039504,9399745.55148744,244100.0,256200.0,250350.0,265258.3333333333,61.487246279097995,247101.18222349358,250341.3852180462,250817.8349633799,271508.6531631664,222670525.9893127,278548.7308411784,250350.0,222151.26915882164
245500.0,28887.746788261986,12.411052226216713,1.1186675040726286,245500.0,243100.0,254150.0,250475.0,264000.0,53.888888888888886,-194007.57789039504,9399745.55148744,243100.0,254150.0,250475.0,264000.0,55.799650941687815,246567.4548156624,249461.13336021962,250311.37449067703,270655.9104365052,202214227.5178339,278558.47519357176,250475.0,222391.52480642824
255000.0,26692.68119379028,12.449018824140563,1.1619560632933617,245500.0,246100.0,252900.0,251900.0,262841.6666666667,52.02312138728323,-192974.66354684715,9426438.23268123,246100.0,252900.0,251900.0,262841.6666666667,57.08984468436601,249378.30321044163,250468.20002199785,250757.9102534697,270142.6018976034,93424384.17826597,277657.1655845118,251900.0,226142.8344154882
251500.0,30841.93648923972,12.435198268521932,1.1619560632933617,251500.0,248700.0,250950.0,252500.0,261608.33333333334,46.10778443113773,-193397.98424375828,9395596.29619199,248700.0,250950.0,252500.0,261608.33333333334,48.9023677112555,250085.5354736278,250655.80001799823,250828.58546742494,269531.36904850166,-200472587.18005818,277591.4118249454,252500.0,227408.58817505458
243500.0,18036.148907103223,12.402872221504781,1.1249952342422807,251500.0,248200.0,247900.0,252575.0,260333.33333333334,32.05128205128205,-193971.69872191665,9377560.147284888,248200.0,247900.0,252575.0,260333.33333333334,37.857117920477684,247890.35698241854,249354.74546927126,250130.6249467178,268677.8815387147,-505012169.39889026,277542.9267946228,252575.0,227607.0732053772
255000.0,47073.07455226717,12.449018824140563,1.1249952342422807,255000.0,250100.0,247100.0,253425.0,259375.0,43.452380952380956,-191748.53503669664,9424633.221837156,250100.0,247100.0,253425.0,259375.0,51.74029737401008,250260.23798827906,250381.15538394923,250594.3749517923,268229.42640629783,-517803820.0749389,277443.1400743723,253425.0,229406.8599256277
257500.0,16743.02392020645,12.458774999085929,1.1360245992838716,255000.0,252500.0,247800.0,254475.0,258416.66666666666,44.117647058823536,-191584.3877433613,9441376.245757362,252500.0,247800.0,254475.0,258416.66666666666,54.145580080181176,252673.49199218606,251675.49076868573,251252.0535278121,267877.6419339602,-167430239.2020645,277177.8284813417,254475.0,231772.17151865832
264000.0,21389.483339879505,12.483704382128453,1.1360245992838716,264000.0,254300.0,250200.0,255750.0,257600.0,46.02272727272727,-191044.45903769444,9462765.729097242,254300.0,250200.0,255750.0,257600.0,54.1965427710083,256448.9946614574,253916.31062892466,252466.14366802046,267750.50613284676,-149726383.37915653,277520.33229929296,255750.0,233979.667700707
260500.0,18012.057306932522,12.470358140175557,1.120963667096396,264000.0,256100.0,252400.0,256200.0,256625.0,42.37288135593221,-191283.2552519909,9444753.67179031,256100.0,252400.0,256200.0,256625.0,46.304633366299754,257799.32977430493,255113.34506002924,253231.2728424947,267512.7846202944,-243162773.64358905,277972.5080150116,256200.0,234427.4919849884
254000.0,19779.52638272451,12.445089546000673,1.120963667096396,254000.0,258200.0,253200.0,256000.0,255400.0,44.64285714285714,-191776.79429800896,9424974.145407585,258200.0,253200.0,256000.0,255400.0,44.78406127772161,256532.8865162033,254910.91868547845,253304.4849527333,267069.7425015962,-178015737.4445206,277776.3754173273,256000.0,234223.62458267272
258500.0,11411.925225422434,12.462650972930621,1.1408232596236945,254000.0,258900.0,254500.0,255350.0,254250.0,55.26315789473685,-191574.6145203932,9436386.070633007,258900.0,254500.0,255350.0,254250.0,50.63911535779519,257188.5910108022,255563.47892448236,253799.29590961582,266788.76733760943,91295401.80337948,275921.0578496396,255350.0,234778.9421503604
256000.0,9168.89558718622,12.4529327234617,1.1297901526640843,254000.0,258600.0,255550.0,254850.0,253100.0,61.76470588235294,-191663.288558954,9427217.175045822,258600.0,255550.0,254850.0,253100.0,54.54949011038677,256792.39400720148,255642.8463927583,254008.88677536667,266435.0372609665,146702329.3949795,274808.11403389764,254850.0,234891.88596610236
249500.0,22150.81189022493,12.42721419417371,1.1297901526640843,249500.0,255700.0,255000.0,253950.0,251791.66666666666,57.53424657534247,-192225.71151710424,9405066.363155596,255700.0,255000.0,253950.0,251791.66666666666,57.012099655243254,254361.596004801,254525.96523043863,253579.46898723653,265879.7901376561,243658930.79247424,273113.83655689895,253950.0,234786.16344310108
251500.0,13839.49869393959,12.435198268521932,1.138846586753576,249500.0,253900.0,255000.0,252975.0,250600.0,54.074074074074076,-192114.77365182215,9418905.861849535,253900.0,255000.0,252975.0,250600.0,50.85735518209648,253407.73066986736,253975.78973399522,253381.42432178542,265408.3216085526,76117242.81666774,270390.8880880455,252975.0,235559.11191195447
255500.0,18203.36044784184,12.450977688625896,1.138846586753576,255500.0,254200.0,256200.0,252050.0,249450.0,57.04225352112676,-191825.25698465965,9437109.222297378,254200.0,256200.0,252050.0,249450.0,50.261827374331205,254105.15377991158,254252.91887326882,253583.19343399635,265083.4586049935,182033604.47841838,266471.8401629196,252050.0,237628.1598370804
254500.0,14262.81132944175,12.447056114972714,1.1343892615608027,255500.0,253400.0,256150.0,251625.0,248316.66666666666,56.249999999999986,-191881.0801209784,9422846.410967937,253400.0,256150.0,251625.0,248316.66666666666,57.26020138518453,254236.76918660774,254297.84271449264,253670.5083450443,264736.4599622068,128365301.96497576,265161.9863707027,251625.0,238088.0136292973
251000.0,9568.6055190058,12.433208218113922,1.1187886233860962,255500.0,252400.0,255500.0,251650.0,247141.66666666666,46.96969696969697,-192012.6719454048,9413277.80544893,252400.0,255500.0,251650.0,247141.66666666666,50.29992076035532,253157.84612440516,253698.23494822124,253416.17421694484,264286.084225741,-38274422.0760232,265180.08344007266,251650.0,238119.91655992737
255000.0,60317.8564374741,12.449018824140563,1.1187886233860962,255000.0,253500.0,254600.0,252400.0,246491.66666666666,52.63157894736842,-191051.4312053654,9473595.661886405,253500.0,254600.0,252400.0,246491.66666666666,56.972590773214705,253771.89741627013,253934.9195030901,253567.014767712,263981.62244784785,211112497.53115937,264829.1677326724,252400.0,239970.83226732755
256500.0,32545.49222562729,12.454883943592963,1.1253697329354262,255000.0,254500.0,254200.0,253300.0,246350.0,60.83333333333333,-190859.98713344993,9506141.154112032,254500.0,254200.0,253300.0,246350.0,71.39584946393127,254681.26494418012,254401.29777525552,253846.34669459658,263736.3233511971,423091398.93315476,263974.1202028951,253300.0,242625.87979710495
255000.0,12893.521097710667,12.449018824140563,1.1187886233860962,255000.0,254400.0,254300.0,253750.0,246183.33333333334,50.0,-190935.38784162368,9493247.633014321,254400.0,254300.0,253750.0,246183.33333333334,62.37316461370773,254787.50996278677,254510.15272520907,253956.21843796835,263449.88652001036,0.0,263872.92863805307,253750.0,243627.07136194693
256000.0,25790.844351896445,12.4529327234617,1.1187886233860962,256000.0,254700.0,254050.0,254275.0,246016.66666666666,48.45360824742268,-190834.2472755378,9519038.477366218,254700.0,254050.0,254275.0,246016.66666666666,57.82158657473928,255191.67330852454,254781.0340478983,254150.86430101897,263205.6279455838,-38686266.52784467,263658.49615018774,254275.0,244891.50384981226
253500.0,7271.384719052661,12.443119102013375,1.1078629532358413,256000.0,255200.0,253800.0,254675.0,246066.66666666666,38.20224719101123,-190905.2568919348,9511767.092647165,255200.0,253800.0,254675.0,246066.66666666666,50.1837010233231,254627.78220568303,254548.11876646223,254088.87722473143,262887.4106358925,-76349539.55005294,263118.46524027584,254675.0,246231.5347597242
255000.0,8008.671903416925,12.449018824140563,1.1078629532358413,255000.0,255200.0,254350.0,254675.0,246116.66666666666,43.529411764705884,-190857.86830079035,9519775.764550582,255200.0,254350.0,254675.0,246116.66666666666,55.505174175738915,254751.8548037887,254630.27899074182,254175.65082237608,262628.8070084862,-44047695.46879309,263118.46524027584,254675.0,246231.5347597242
259000.0,81028.1133613919,12.464583340681674,1.1078629532358413,259000.0,255700.0,255100.0,255050.0,246291.66666666666,56.25,-189586.83907159205,9600803.877911974,255700.0,255100.0,255050.0,246291.66666666666,60.696895855585076,256167.9032025258,255424.77371969784,254635.11264881643,262509.82972951944,405140566.80695945,263565.6203223413,255050.0,246534.37967765873
259500.0,8003.470217957345,12.46651198158808,1.1100016848057945,259000.0,256600.0,255500.0,255850.0,246975.0,51.388888888888886,-189571.38835688558,9608807.348129932,256600.0,255500.0,255850.0,246975.0,68.18559129389233,257278.60213501722,256165.72395248004,255098.43525369104,262411.14678756794,8003470.217957345,262625.34229087224,255850.0,249074.6577091278
258000.0,142105.78910016647,12.460714863903755,1.1100016848057945,258000.0,257000.0,255850.0,256000.0,247366.66666666666,52.85714285714286,-190392.80910312932,9466701.559029765,257000.0,255850.0,256000.0,247366.66666666666,65.33858400962424,257519.0680900115,256499.22868839276,255374.77475333953,262266.51902404113,284211578.20033294,262828.73186967795,256000.0,249171.26813032207
257000.0,71176.0211212461,12.456831363877358,1.105699352694144,258000.0,257700.0,256450.0,255975.0,247783.33333333334,62.71186440677966,-190668.68515398685,9395525.537908519,257700.0,256450.0,255975.0,247783.33333333334,46.11516761791971,257346.04539334102,256590.27801777588,255529.55811016433,262093.84626915454,533820158.40934575,262784.24294428324,255975.0,249165.75705571676
256000.0,78546.42900006655,12.4529327234617,1.105699352694144,256000.0,257900.0,256550.0,255575.0,248291.66666666666,57.89473684210527,-190974.31328239178,9316979.108908452,257900.0,256550.0,255575.0,248291.66666666666,41.57128288836927,256897.36359556072,256482.95474181662,255574.3620996725,261894.0480308216,353458930.50029945,261243.70448399833,255575.0,249906.29551600167
235500.0,66154.3763093359,12.36946619243861,1.0171570217166834,256000.0,253200.0,254450.0,254325.0,248458.33333333334,27.777777777777775,-196271.83169778783,9250824.732599117,253200.0,254450.0,254325.0,248458.33333333334,34.4806087228416,249764.90906370716,252667.87206148633,253662.51809017986,261028.66940686022,-1323087526.186718,264586.19414414064,254325.0,244063.80585585936
233000.0,51606.20707670916,12.358793732547838,1.0063591764755297,256000.0,247900.0,252250.0,253275.0,248800.0,26.881720430107524,-196819.66829095883,9199218.525522407,247900.0,252250.0,253275.0,248800.0,29.069006027416417,244176.60604247145,249091.89532303426,251694.65922444843,260109.69663942218,-1109533452.149247,267288.0578202715,253275.0,239261.94217972844
225000.0,55562.54142011064,12.323855681186558,1.0063591764755297,225000.0,241300.0,249150.0,251600.0,249116.66666666666,24.509803921568626,-198727.39503499697,9143655.984102296,241300.0,249150.0,251600.0,249116.66666666666,27.605857894827913,237784.4040283143,244711.5507188462,249152.3107268819,258958.55904468702,-1444626076.9228766,270231.0437033,251600.0,232968.9562967
225500.0,82709.72164683342,12.326075437924871,1.0063591764755297,225500.0,235000.0,246350.0,250075.0,249541.66666666666,18.947368421052634,-198543.59565355955,9226365.70574913,235000.0,246350.0,250075.0,249541.66666666666,31.766992213527278,233689.6026855429,241218.54149723778,246899.7097052741,257861.55710879565,-2439936788.581586,271907.5565684915,250075.0,228242.4434315085
228000.0,38785.65176321537,12.337100907936577,1.0175161518244824,225500.0,229400.0,243650.0,249000.0,249741.66666666666,20.61855670103093,-198113.59951427777,9265151.357512346,229400.0,243650.0,249000.0,249741.66666666666,33.073688126744415,231793.06845702862,238815.17031592183,245099.73735239083,256882.48966260563,-1105391075.251638,272964.88659422944,249000.0,225035.11340577056
229000.0,18294.881872840146,12.341477282536376,1.0219789419640635,225500.0,228100.0,240650.0,247875.0,249741.66666666666,22.916666666666664,-198033.35880430916,9283446.239385186,228100.0,240650.0,247875.0,249741.66666666666,37.89034567274929,230862.0456380191,237030.59389484514,243566.42903311554,255968.30967366774,-475666928.6938438,273406.9717011429,247875.0,222343.0282988571
228000.0,14549.11010844726,12.337100907936577,1.0175161518244824,225500.0,227100.0,237500.0,246500.0,249391.66666666666,20.833333333333336,-198096.89203622378,9268897.12927674,227100.0,237500.0,246500.0,249391.66666666666,38.19156647960537,229908.03042534608,235388.667732146,242083.91198234263,255051.31591387535,-407375083.0365233,273236.53128705657,246500.0,219763.46871294346
228500.0,39127.08320052776,12.339291489316397,1.0175161518244824,228500.0,227800.0,234550.0,245200.0,249316.66666666666,22.82608695652174,-198011.08702920508,9308024.212477267,227800.0,234550.0,245200.0,249316.66666666666,40.76733703410596,229438.68695023074,234136.1826899376,240790.2060792624,254180.7809658794,-978177080.0131941,272812.7354294234,245200.0,217587.2645705766
222500.0,15972.88465108188,12.31268238058843,0.9907980034177126,228500.0,227200.0,231100.0,243775.0,249025.0,17.821782178217823,-198430.5063198243,9292051.327826185,227200.0,231100.0,243775.0,249025.0,38.19621394756074,227125.79130015383,232020.51310994895,239048.2816907612,253142.06683585056,-519118751.16016114,273020.737431211,243775.0,214529.262568789
233000.0,84652.09501270631,12.358793732547838,0.9907980034177126,233000.0,228200.0,228800.0,242675.0,248683.33333333334,27.192982456140346,-194435.6883529325,9376703.42283889,228200.0,228800.0,242675.0,248683.33333333334,38.70586917510975,229083.86086676922,232198.60163541278,238472.25486306965,252481.67120188824,-2200954470.330364,271797.74387015955,242675.0,213552.25612984045
234500.0,38545.80648171618,12.365210866868471,0.9971765313367108,233000.0,229300.0,228700.0,241575.0,248491.66666666666,28.448275862068968,-194187.5393841661,9415249.229320606,229300.0,228700.0,241575.0,248491.66666666666,27.610661796769705,230889.24057784615,232617.03770170137,238093.94487611065,251892.1082116624,-963645162.0429045,270155.95611822983,241575.0,212994.04388177017
234000.0,61940.59673363361,12.363076394339839,0.9971765313367108,234000.0,230500.0,228800.0,240525.0,248300.0,28.947368421052634,-194319.60888679646,9353308.632586973,230500.0,228800.0,240525.0,248300.0,31.30256309207345,231926.1603852308,232868.4853923011,237704.0453641001,251305.48171291937,-1486574321.6072066,268567.214418164,240525.0,212482.78558183598
234000.0,95836.8758459129,12.363076394339839,0.9971765313367108,234000.0,231600.0,229700.0,239425.0,248016.66666666666,29.464285714285715,-194319.60888679646,9353308.632586973,231600.0,229700.0,239425.0,248016.66666666666,35.389791957615486,232617.44025682056,233074.2153209736,237351.27913894772,250738.08886987282,-2204248144.4559965,266624.603325292,239425.0,212225.39667470803
232000.0,60650.44797833606,12.354492650648446,0.9886536550004996,234000.0,233500.0,230350.0,238350.0,247833.33333333334,28.947368421052634,-194837.9887840472,9292658.184608636,233500.0,230350.0,238350.0,247833.33333333334,34.56557422442262,232411.6268378804,232878.90344443292,236841.63350666699,250123.7253003688,-1455610751.4800653,264899.0608417615,238350.0,211800.93915823856
233000.0,45672.57217451807,12.358793732547838,0.9929150931686053,234000.0,233500.0,230850.0,237250.0,247941.66666666666,46.666666666666664,-194641.1242488122,9338330.756783154,233500.0,230850.0,237250.0,247941.66666666666,44.17746897484716,232607.75122525363,232900.92099999054,236475.76364888917,249562.29168396324,-114181430.43629518,262694.4699813571,237250.0,211805.5300186429
231000.0,47123.743816418624,12.35017298950393,0.9929150931686053,231000.0,232800.0,231050.0,235850.0,247800.0,47.29729729729729,-195045.61990388876,9291207.012966735,232800.0,231050.0,235850.0,247800.0,45.63225756128511,232071.8341501691,232555.29899999226,235954.26234899496,248953.69195662017,-94247487.63283725,259255.12764333078,235850.0,212444.87235666922
230000.0,29510.915947861893,12.345834587905332,0.9886167594319446,231000.0,232000.0,231250.0,234375.0,247600.0,58.33333333333333,-195173.37278677995,9261696.097018873,232000.0,231250.0,234375.0,247600.0,45.93032914886678,231381.22276677942,232090.69918181183,235387.18974432876,248332.2594334523,147554579.73930946,255065.38678381257,234375.0,213684.61321618743
228500.0,38798.54180152633,12.339291489316397,0.9886167594319446,228500.0,230900.0,231250.0,232900.0,247441.66666666666,54.83870967741935,-195426.40675505076,9222897.555217346,230900.0,231250.0,232900.0,247441.66666666666,39.59331181369487,230420.81517785296,231437.84478511877,234731.26691153555,247682.02141924074,116395625.40457898,250469.7107785733,232900.0,215330.2892214267
229000.0,29182.08912625069,12.341477282536376,0.9907800346166972,228500.0,230300.0,231900.0,231500.0,247316.66666666666,51.72413793103448,-195362.55098015742,9252079.644343596,230300.0,231900.0,231500.0,247316.66666666666,35.50675510519757,229947.21011856868,230994.60027873353,234185.4319675798,247069.49612680663,29182089.126250688,244967.30934720227,231500.0,218032.69065279773
230500.0,71096.34028860924,12.34800614141884,0.9907800346166972,230500.0,229800.0,231650.0,230225.0,247183.33333333334,52.54237288135594,-194896.85442804862,9323175.984632205,229800.0,231650.0,230225.0,247183.33333333334,31.360584390882394,230131.47341237916,230904.67295532743,233834.4384468579,246526.23395871458,106644510.43291385,237179.55170908204,230225.0,223270.44829091796
232500.0,46159.57244960582,12.356645504009547,0.9993768245049115,230500.0,230100.0,231450.0,230075.0,246866.66666666666,57.37704918032788,-194496.33753043815,9369335.557081811,230100.0,231450.0,230075.0,246866.66666666666,36.97060118173207,230920.98227491946,231194.73241799514,233707.34907096668,246066.35743547804,207718076.02322617,236670.65247565086,230075.0,223479.34752434914
232000.0,99542.18799355545,12.354492650648446,0.9993768245049115,232000.0,230500.0,231250.0,230025.0,246433.33333333334,55.73770491803278,-194710.40675192967,9269793.369088255,230500.0,231250.0,230025.0,246433.33333333334,33.11222726442468,231280.65484994632,231341.14470563238,233544.7443975413,245605.16538841318,348397657.97744405,236541.98186526482,230025.0,223508.01813473518
229500.0,46251.02639427217,12.343658308482736,0.9886076776891258,232000.0,230700.0,230800.0,230250.0,245733.33333333334,62.96296296296296,-195208.80143290243,9223542.342693983,230700.0,230800.0,230250.0,245733.33333333334,30.382162177079785,230687.10323329756,231006.3911227901,233159.53064539452,245077.127178957,323757184.7599052,236332.7625303485,230250.0,224167.2374696515
229500.0,76747.55042288483,12.343658308482736,0.9886076776891258,229500.0,230800.0,230550.0,230450.0,245125.0,39.39393939393939,-195208.80143290243,9223542.342693983,230800.0,230550.0,230450.0,245125.0,27.165878314053636,230291.40215553172,230732.50182773735,232811.00391726173,244566.40169767968,-268616426.4800969,236124.5043836983,230450.0,224775.4956163017
229500.0,77356.33988487376,12.343658308482736,0.9886076776891258,229500.0,230600.0,230200.0,230525.0,244491.66666666666,33.33333333333333,-195208.80143290243,9223542.342693983,230600.0,230200.0,230525.0,244491.66666666666,27.535915773162788,230027.60143702116,230508.41058633054,232495.67021085584,244072.4213141492,-386781699.4243688,236101.9733350231,230525.0,224948.0266649769
227500.0,49957.0931855407,12.334905517373143,0.9799923602364973,229500.0,229600.0,229850.0,230450.0,243766.66666666666,30.303030303030305,-195644.15736480258,9173585.249508442,229600.0,229850.0,230450.0,243766.66666666666,21.342941223257668,229185.0676246808,229961.42684336135,232019.89209553623,243529.0632382754,-324721105.7060146,236152.2617858439,230450.0,224747.7382141561
228500.0,27254.37144261358,12.339291489316397,0.9843000189628115,229500.0,228900.0,229700.0,230475.0,243008.33333333334,34.285714285714285,-195524.35792989,9200839.620951056,228900.0,229700.0,230475.0,243008.33333333334,27.994570860269103,228956.7117497872,229695.7128718411,231684.66427691374,243036.30706652865,-149899042.9343747,236136.27194194126,230475.0,224813.72805805874
229000.0,73621.89398958492,12.341477282536376,0.9843000189628115,229000.0,228800.0,229750.0,230500.0,242441.66666666666,40.625,-195363.25969358892,9274461.514940642,228800.0,229750.0,230500.0,242441.66666666666,34.51034568800498,228971.14116652485,229569.21962241543,231428.98196482673,242576.10027746213,-220865681.96875477,236128.87293575963,230500.0,224871.12706424037
226000.0,31176.01503867749,12.328290278254423,0.9714052588890629,229000.0,228100.0,229450.0,230675.0,242033.33333333334,30.555555555555554,-195771.67910457595,9243285.499901965,228100.0,229450.0,230675.0,242033.33333333334,25.54547039225036,227980.76077768323,228920.27060015805,230911.93606341467,242032.6215798404,-218232105.27074245,235402.02198458146,230675.0,225947.97801541854
227500.0,67559.84718534446,12.334905517373143,0.9714052588890629,227500.0,227700.0,229150.0,230400.0,241825.0,40.0,-195323.2730391865,9310845.34708731,227700.0,229150.0,230400.0,241825.0,30.399855847012862,227820.50718512217,228662.0395819475,230586.98977166088,241556.14218378003,-236459465.14870563,235196.92884212398,230400.0,225603.07115787602
226500.0,43026.15289674446,12.330500223905226,0.9671353456631769,227500.0,227500.0,228550.0,230000.0,241625.0,40.0,-195512.39898598538,9267819.194190565,227500.0,228550.0,230000.0,241625.0,32.56626792051646,227380.3381234148,228268.94147613883,230197.75265055033,241062.49817775446,-150591535.13860562,234690.41575988865,230000.0,225309.58424011135
226500.0,76982.97597162872,12.330500223905226,0.9671353456631769,226500.0,227100.0,228000.0,229625.0,241300.0,43.75,-195512.39898598538,9267819.194190565,227100.0,228000.0,229625.0,241300.0,38.184608935926185,227086.89208227655,227947.3157532045,229845.58573145032,240585.03922110677,-153965951.94325745,234165.75115517728,229625.0,225084.24884482272
228500.0,104970.20994842,12.339291489316397,0.9671353456631769,228500.0,227000.0,227900.0,229350.0,241016.66666666666,48.57142857142857,-194585.50971491766,9372789.404138986,227000.0,227900.0,229350.0,241016.66666666666,41.43043791525465,227557.92805485104,228047.8037980764,229717.43470940745,240188.8084269721,-52485104.97421,233416.55162341212,229350.0,225283.44837658788
229000.0,42141.59567055504,12.341477282536376,0.9692516155661598,228500.0,227600.0,227850.0,229200.0,240741.66666666666,45.45454545454545,-194493.29615765167,9414930.99980954,227600.0,227850.0,229200.0,240741.66666666666,48.85191094728476,228038.61870323407,228220.93038024433,229649.1075942258,239821.9622490386,-63212393.50583256,233071.62416626705,229200.0,225328.37583373295
228000.0,68775.96491544321,12.337100907936577,0.9692516155661598,228000.0,227700.0,227700.0,228950.0,240291.66666666666,35.48387096774193,-194793.62788217326,9346155.034894098,227700.0,227700.0,228950.0,240291.66666666666,41.66652670475345,228025.74580215607,228180.76122019987,229492.04972810904,239434.35692939797,-309491842.11949444,232412.58193907718,228950.0,225487.41806092282
228500.0,117577.9500171421,12.339291489316397,0.9692516155661598,228500.0,228100.0,227800.0,228825.0,239908.33333333334,38.70967741935484,-194535.7815005567,9463732.984911239,228100.0,227800.0,228825.0,239908.33333333334,48.93859304849879,228183.83053477074,228238.80463470897,229397.56880162246,239075.85342351606,-411522825.0599973,232153.90056144388,228825.0,225496.09943855612
228800.0,19875.694553065183,12.34060353848778,0.9705241559804698,228500.0,228560.0,227830.0,228765.0,239663.33333333334,47.368421052631575,-194509.68649676713,9483608.679464305,228560.0,227830.0,228765.0,239663.33333333334,62.03602995192627,228389.22035651383,228340.84015567097,229340.6574871822,238738.94019651553,-13912986.187145628,232047.66579740538,228765.0,225482.33420259462
222300.0,125168.36006775532,12.311783099952287,0.9705241559804698,222300.0,227320.0,227160.0,228455.0,239118.33333333334,31.818181818181817,-198065.6058168738,9358440.31939655,227320.0,227160.0,228455.0,239118.33333333334,64.08316160201461,226359.48023767592,227242.5055819126,228670.11867887914,238199.95855072813,-901212192.4878383,232831.72071431793,228455.0,224078.27928568207
221500.0,106528.83024409418,12.308177868467327,0.9670314914515252,222300.0,225820.0,226710.0,228080.0,238518.33333333334,30.582524271844658,-198448.97542638922,9251911.489152456,225820.0,226710.0,228080.0,238518.33333333334,60.68341699271114,224739.65349178395,226198.41365792847,227987.25023327162,237652.4189261141,-852230641.9527534,233435.80354191238,228080.0,222724.19645808762
222500.0,150212.42131024887,12.31268238058843,0.9670314914515252,222500.0,224720.0,226210.0,227680.0,237826.66666666666,37.244897959183675,-197770.81551076734,9402123.910462705,224720.0,226210.0,227680.0,237826.66666666666,70.6473489760406,223993.10232785597,225525.97481103236,227464.65497296004,237155.61830558575,-751062106.5512444,233453.47838241325,227680.0,221906.52161758675
222100.0,112454.63253259523,12.310883009882518,0.9652930078713876,222500.0,223440.0,225770.0,227160.0,237186.66666666666,33.15789473684211,-197972.98114228662,9289669.27793011,223440.0,225770.0,227160.0,237186.66666666666,58.57451484529502,223362.06821857067,224903.07029993556,226953.73545172575,236661.9914758944,-719709648.2086095,232978.80798071256,227160.0,221341.19201928744
219500.0,148987.9283100269,12.299107511497363,0.9652930078713876,219500.0,221580.0,225070.0,226535.0,236611.66666666666,27.488151658767773,-199717.0991684283,9140681.349620083,221580.0,225070.0,226535.0,236611.66666666666,51.456947009058226,222074.7121457138,223920.69388176544,226243.85588489473,236099.30323078312,-1415385318.9452558,232830.62086738698,226535.0,220239.37913261302
223500.0,108924.6011215781,12.31716669303576,0.9828837688348753,219500.0,221820.0,224570.0,226235.0,236028.33333333334,44.34389140271494,-197732.14060584828,9249605.950741662,221820.0,224570.0,226235.0,236028.33333333334,61.00467661308634,222549.80809714255,223844.20408508083,225982.53627680952,235686.2113215771,-272311502.80394524,232507.50474611932,226235.0,219962.49525388068
223100.0,221850.09884884124,12.315375380420623,0.9828837688348753,223100.0,222140.0,223980.0,225915.0,235480.0,39.523809523809526,-198129.18776262473,9027755.85189282,222140.0,223980.0,225915.0,235480.0,63.443328339381985,222733.20539809504,223708.89425142977,225708.00901235148,235273.5486552959,-976140434.9349015,232138.98586121594,225915.0,219691.01413878406
225000.0,109993.27273042988,12.323855681186558,0.9912543612184982,223100.0,222640.0,223680.0,225690.0,235071.66666666666,46.57534246575343,-197192.44541306034,9137749.12462325,222640.0,223680.0,225690.0,235071.66666666666,69.02659656394886,223488.80359873004,223943.6407511698,225640.5795826037,234936.7109944665,-164989909.0956448,231689.61402272418,225690.0,219690.38597727582
225500.0,129025.8353200723,12.326075437924871,0.9912543612184982,225500.0,223320.0,223380.0,225590.0,234638.33333333334,47.767857142857146,-196905.72133457128,9266774.959943322,223320.0,223380.0,225590.0,234638.33333333334,70.38965969055711,224159.20239915338,224226.615160048,225627.19105092715,234627.3106339922,-129025835.32007231,231528.95259244868,225590.0,219651.04740755132
224800.0,193467.0381054374,12.322966397001673,0.9912543612184982,224800.0,224380.0,222980.0,225405.0,234126.66666666666,41.232227488151665,-197506.28420230435,9073307.921837885,224380.0,222980.0,225405.0,234126.66666666666,63.073763447924804,224372.80159943562,224330.86694913017,225548.41095083885,234305.10372795965,-715828040.9901184,231190.8175058623,225405.0,219619.1824941377
223900.0,111902.96914012206,12.318954802586846,0.9872858161780327,224800.0,224460.0,223140.0,225150.0,233616.66666666666,38.13953488372093,-197954.29431007174,8961404.952697763,224460.0,223140.0,225150.0,233616.66666666666,53.26623530455953,224215.20106629044,224252.52750383376,225391.41943171134,233963.95278605935,-570705142.6146225,230713.98191383283,225150.0,219586.01808616717
223800.0,284107.0133140179,12.318508074859963,0.9872858161780327,223800.0,224600.0,223370.0,225040.0,233163.33333333334,39.80582524271845,-198081.18444554025,8677297.939383745,224600.0,223370.0,225040.0,233163.33333333334,51.13469515474104,224076.80071086032,224170.24977586398,225239.85567631025,233630.70843241803,-1193249455.9188752,230620.19052689118,225040.0,219459.80947310882
226700.0,138500.00071546616,12.33138283649562,1.0000790640194817,223800.0,224940.0,223790.0,225000.0,232691.66666666666,46.08695652173914,-196286.5016838117,8815797.940099211,224940.0,223790.0,225000.0,232691.66666666666,56.52883205407838,224951.20047390688,224630.2043620705,225378.91704047116,233403.47209037154,-249300001.28783908,230517.05489708585,225000.0,219482.94510291415
233000.0,106109.48474168184,12.358793732547838,1.0278712920888364,223800.0,226440.0,224880.0,225325.0,232300.0,57.24137931034483,-193337.71582641162,8921907.424840894,226440.0,224880.0,225325.0,232300.0,56.96586507595559,227634.13364927127,226151.98538714857,226104.7344651882,233390.24349724458,445659835.91506374,231881.91679795872,225325.0,218768.08320204128
